episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/defender,policy_reward_max/defender,policy_reward_mean/defender,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_defender_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/defender/learner_stats/allreduce_latency,info/learner/defender/learner_stats/cur_kl_coeff,info/learner/defender/learner_stats/cur_lr,info/learner/defender/learner_stats/total_loss,info/learner/defender/learner_stats/policy_loss,info/learner/defender/learner_stats/vf_loss,info/learner/defender/learner_stats/vf_explained_var,info/learner/defender/learner_stats/kl,info/learner/defender/learner_stats/entropy,info/learner/defender/learner_stats/entropy_coeff
-0.07760000228881836,-0.7572000026702881,-0.543839979171753,272.0,5,6,7992,31968,False,5,1,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-31-18,1677483078,123.84567403793335,123.84567403793335,639513,gabriel-ubuntu,192.168.0.106,123.84567403793335,0,1,69b80_00000,-1.0,0.9611999988555908,-0.13595999479293824,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595]","[357, 310, 39, 379, 275]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703]",1.4926096026817066,6.095002313678185,0.430802120251602,32.018290744738636,0.0,20395.57,391.85,103421.521,77.276,4.715,7992,31968,7992,31968,58.66553672316384,89.63954802259887,0.0,0.2,5.0000000000000016e-05,-0.03842629094980657,-0.05141711712256074,0.0089333700761199,0.47169727,0.02028728224337101,3.275623419761658,0.0
-0.07760000228881836,-1.5275999903678894,-0.7159999857346216,358.1666666666667,7,6,15984,63936,False,12,2,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-33-18,1677483198,119.95653867721558,243.80221271514893,639513,gabriel-ubuntu,192.168.0.106,243.80221271514893,0,2,69b80_00000,-1.0,0.9611999988555908,-0.1789999964336554,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885]",1.436404729270854,5.697275431384983,0.4137387565498882,30.432688433964003,0.0,19039.876,419.751,102694.202,77.823,4.802,15984,63936,15984,63936,58.30941176470587,88.97647058823529,0.0,0.3,5.0000000000000016e-05,-0.05453266203776002,-0.07053866285458207,0.010910107892006636,0.53965783,0.01698631087318063,3.2510076789855957,0.0
0.0,-1.5275999903678894,-0.35868964935171194,593.2758620689655,17,6,23976,95904,False,29,3,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-35-18,1677483318,120.29254841804504,364.09476113319397,639513,gabriel-ubuntu,192.168.0.106,364.09476113319397,0,3,69b80_00000,-1.0,0.9779999852180481,-0.08967241233792798,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3035999536514282, -1.0067999958992004, -0.04400002956390381, -0.27880001068115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17680001258850098]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111, 1000, 1000, 1000, 1000, 1000, 1000, 152, 504, 22, 140, 1000, 1000, 1000, 1000, 1000, 1000, 89]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8482000231742859, 0.8482000231742859, -1.0, -1.0, 0.4966000020503998, 0.4966000020503998, -1.0, -1.0, -1.0, -1.0, 0.9779999852180481, 0.9779999852180481, 0.8605999946594238, 0.8605999946594238, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115999937057495, 0.9115999937057495, -1.0, -1.0]",1.3539812678344185,5.429523920535093,0.4095114110383074,29.226760105909147,0.0,18270.712,437.421,102898.601,77.669,4.143,23976,95904,23976,95904,58.19651162790697,88.13662790697674,0.0,0.3,5.0000000000000016e-05,-0.06653042587265372,-0.08058456948027015,0.00886765158828348,0.5011731,0.017288303185254334,3.2233239574432373,0.0
0.0,-1.808799996972084,-0.44749188785617416,602.2702702702703,8,6,31968,127872,False,37,4,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-37-20,1677483440,121.19307518005371,485.2878363132477,639513,gabriel-ubuntu,192.168.0.106,485.2878363132477,0,4,69b80_00000,-1.0,0.9779999852180481,-0.11187297196404354,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3035999536514282, -1.0067999958992004, -0.04400002956390381, -0.27880001068115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17680001258850098, -1.0884000062942505, -0.7419999837875366, 0.0, -1.0568000078201294, -0.7552000284194946, 0.0, -0.7039999961853027, -1.808799996972084]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111, 1000, 1000, 1000, 1000, 1000, 1000, 152, 504, 22, 140, 1000, 1000, 1000, 1000, 1000, 1000, 89, 544, 371, 1000, 529, 378, 1000, 352, 905]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8482000231742859, 0.8482000231742859, -1.0, -1.0, 0.4966000020503998, 0.4966000020503998, -1.0, -1.0, -1.0, -1.0, 0.9779999852180481, 0.9779999852180481, 0.8605999946594238, 0.8605999946594238, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115999937057495, 0.9115999937057495, -1.0, -1.0, 0.45579999685287476, 0.45579999685287476, -1.0, -1.0, 0.6290000081062317, 0.6290000081062317, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.4715999960899353, 0.4715999960899353, 0.6223999857902527, 0.6223999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.6480000019073486, 0.6480000019073486, -1.0, -1.0, -1.0, -1.0, 0.09560000151395798, 0.09560000151395798]",1.3516922020935163,5.378766365800837,0.40621937583628975,28.947743289215556,0.0,17852.257,447.674,103233.862,77.416,4.071,31968,127872,31968,127872,58.240462427745655,87.43526011560694,0.0,0.3,5.0000000000000016e-05,-0.07741712081059814,-0.09085638439282775,0.007915971774607896,0.5714643,0.018410967819392682,3.1912913675308228,0.0
0.0,-1.9856000002473593,-0.42056799691170454,650.42,13,6,39960,159840,False,50,5,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-39-17,1677483557,117.00399327278137,602.291829586029,639513,gabriel-ubuntu,192.168.0.106,602.291829586029,0,5,69b80_00000,-1.0,0.9779999852180481,-0.10514199922792614,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3035999536514282, -1.0067999958992004, -0.04400002956390381, -0.27880001068115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17680001258850098, -1.0884000062942505, -0.7419999837875366, 0.0, -1.0568000078201294, -0.7552000284194946, 0.0, -0.7039999961853027, -1.808799996972084, 0.0, 0.0, -0.9736000299453735, -0.7719999551773071, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3747999668121338, 0.0, -1.9856000002473593, -0.3652000427246094]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111, 1000, 1000, 1000, 1000, 1000, 1000, 152, 504, 22, 140, 1000, 1000, 1000, 1000, 1000, 1000, 89, 544, 371, 1000, 529, 378, 1000, 352, 905, 1000, 1000, 487, 386, 1000, 1000, 1000, 1000, 1000, 188, 1000, 993, 183]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8482000231742859, 0.8482000231742859, -1.0, -1.0, 0.4966000020503998, 0.4966000020503998, -1.0, -1.0, -1.0, -1.0, 0.9779999852180481, 0.9779999852180481, 0.8605999946594238, 0.8605999946594238, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115999937057495, 0.9115999937057495, -1.0, -1.0, 0.45579999685287476, 0.45579999685287476, -1.0, -1.0, 0.6290000081062317, 0.6290000081062317, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.4715999960899353, 0.4715999960899353, 0.6223999857902527, 0.6223999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.6480000019073486, 0.6480000019073486, -1.0, -1.0, -1.0, -1.0, 0.09560000151395798, 0.09560000151395798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5131999850273132, 0.5131999850273132, -1.0, -1.0, 0.6140000224113464, 0.6140000224113464, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.8126000165939331, 0.8126000165939331, 0.0, 0.0, 0.0, 0.0, 0.007199999876320362, 0.007199999876320362, -1.0, -1.0, 0.8173999786376953, 0.8173999786376953, -1.0, -1.0]",1.3442265993591525,5.29151858172384,0.4060788914161763,28.599710861513184,0.0,17617.668,453.636,102602.281,77.893,3.885,39960,159840,39960,159840,56.9789156626506,86.9487951807229,0.0,0.3,5.0000000000000016e-05,-0.08660700345039368,-0.09882919564470649,0.006473919311538338,0.626057,0.01916091077029705,3.15965927696228,0.0
0.0,-1.9856000002473593,-0.3777016930092694,680.4915254237288,9,6,47952,191808,False,59,6,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-41-11,1677483671,113.7026903629303,715.9945199489594,639513,gabriel-ubuntu,192.168.0.106,715.9945199489594,0,6,69b80_00000,-1.0,0.9779999852180481,-0.09442542325231736,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3035999536514282, -1.0067999958992004, -0.04400002956390381, -0.27880001068115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17680001258850098, -1.0884000062942505, -0.7419999837875366, 0.0, -1.0568000078201294, -0.7552000284194946, 0.0, -0.7039999961853027, -1.808799996972084, 0.0, 0.0, -0.9736000299453735, -0.7719999551773071, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3747999668121338, 0.0, -1.9856000002473593, -0.3652000427246094, -0.4960000514984131, 0.0, 0.0, 0.0, 0.0, -0.7599999904632568, 0.0, 0.0, 0.0]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111, 1000, 1000, 1000, 1000, 1000, 1000, 152, 504, 22, 140, 1000, 1000, 1000, 1000, 1000, 1000, 89, 544, 371, 1000, 529, 378, 1000, 352, 905, 1000, 1000, 487, 386, 1000, 1000, 1000, 1000, 1000, 188, 1000, 993, 183, 248, 1000, 1000, 1000, 1000, 380, 1000, 1000, 1000]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8482000231742859, 0.8482000231742859, -1.0, -1.0, 0.4966000020503998, 0.4966000020503998, -1.0, -1.0, -1.0, -1.0, 0.9779999852180481, 0.9779999852180481, 0.8605999946594238, 0.8605999946594238, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115999937057495, 0.9115999937057495, -1.0, -1.0, 0.45579999685287476, 0.45579999685287476, -1.0, -1.0, 0.6290000081062317, 0.6290000081062317, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.4715999960899353, 0.4715999960899353, 0.6223999857902527, 0.6223999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.6480000019073486, 0.6480000019073486, -1.0, -1.0, -1.0, -1.0, 0.09560000151395798, 0.09560000151395798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5131999850273132, 0.5131999850273132, -1.0, -1.0, 0.6140000224113464, 0.6140000224113464, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.8126000165939331, 0.8126000165939331, 0.0, 0.0, 0.0, 0.0, 0.007199999876320362, 0.007199999876320362, -1.0, -1.0, 0.8173999786376953, 0.8173999786376953, -1.0, -1.0, -1.0, -1.0, 0.7519999742507935, 0.7519999742507935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.6200000047683716, 0.6200000047683716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3380565466450753,5.247966532101698,0.404047531503597,28.38882014334925,0.0,17365.95,460.211,101721.841,78.567,3.764,47952,191808,47952,191808,55.489506172839505,87.45370370370371,0.0,0.3,5.0000000000000016e-05,-0.09591015064762905,-0.10465437841415405,0.002672896943287924,0.52525574,0.020237766720354558,3.123763035774231,0.0
0.0,-1.9856000002473593,-0.3428369213468753,709.9846153846154,6,6,55944,223776,False,65,7,740290492a2e440eb03bc8630ac9f089,2023-02-27_04-43-04,1677483784,113.59177374839783,829.5862936973572,639513,gabriel-ubuntu,192.168.0.106,829.5862936973572,0,7,69b80_00000,-1.0,0.9779999852180481,-0.08570923033671883,"[-0.7131999731063843, -0.6203999519348145, -0.07760000228881836, -0.7572000026702881, -0.5507999658584595, -0.2943999767303467, -1.1675999760627747, -0.20679998397827148, -1.3312000036239624, -1.5275999903678894, -1.123199999332428, -0.22200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3035999536514282, -1.0067999958992004, -0.04400002956390381, -0.27880001068115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17680001258850098, -1.0884000062942505, -0.7419999837875366, 0.0, -1.0568000078201294, -0.7552000284194946, 0.0, -0.7039999961853027, -1.808799996972084, 0.0, 0.0, -0.9736000299453735, -0.7719999551773071, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3747999668121338, 0.0, -1.9856000002473593, -0.3652000427246094, -0.4960000514984131, 0.0, 0.0, 0.0, 0.0, -0.7599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[357, 310, 39, 379, 275, 147, 584, 104, 666, 764, 562, 111, 1000, 1000, 1000, 1000, 1000, 1000, 152, 504, 22, 140, 1000, 1000, 1000, 1000, 1000, 1000, 89, 544, 371, 1000, 529, 378, 1000, 352, 905, 1000, 1000, 487, 386, 1000, 1000, 1000, 1000, 1000, 188, 1000, 993, 183, 248, 1000, 1000, 1000, 1000, 380, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]","[-1.0, -1.0, 0.6434000134468079, 0.6434000134468079, -1.0, -1.0, 0.6898000240325928, 0.6898000240325928, 0.9611999988555908, 0.9611999988555908, -1.0, -1.0, 0.621399998664856, 0.621399998664856, -1.0, -1.0, -1.0, -1.0, 0.7246000170707703, 0.7246000170707703, 0.8528000116348267, 0.8528000116348267, -1.0, -1.0, -1.0, -1.0, 0.41620001196861267, 0.41620001196861267, 0.8966000080108643, 0.8966000080108643, -1.0, -1.0, -1.0, -1.0, 0.3343999981880188, 0.3343999981880188, -1.0, -1.0, 0.2362000048160553, 0.2362000048160553, 0.438400000333786, 0.438400000333786, -1.0, -1.0, -1.0, -1.0, 0.8889999985694885, 0.8889999985694885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8482000231742859, 0.8482000231742859, -1.0, -1.0, 0.4966000020503998, 0.4966000020503998, -1.0, -1.0, -1.0, -1.0, 0.9779999852180481, 0.9779999852180481, 0.8605999946594238, 0.8605999946594238, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9115999937057495, 0.9115999937057495, -1.0, -1.0, 0.45579999685287476, 0.45579999685287476, -1.0, -1.0, 0.6290000081062317, 0.6290000081062317, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.4715999960899353, 0.4715999960899353, 0.6223999857902527, 0.6223999857902527, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.6480000019073486, 0.6480000019073486, -1.0, -1.0, -1.0, -1.0, 0.09560000151395798, 0.09560000151395798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5131999850273132, 0.5131999850273132, -1.0, -1.0, 0.6140000224113464, 0.6140000224113464, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.8126000165939331, 0.8126000165939331, 0.0, 0.0, 0.0, 0.0, 0.007199999876320362, 0.007199999876320362, -1.0, -1.0, 0.8173999786376953, 0.8173999786376953, -1.0, -1.0, -1.0, -1.0, 0.7519999742507935, 0.7519999742507935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.6200000047683716, 0.6200000047683716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3329865114325201,5.216345819704737,0.40400489753481506,28.251763700951553,0.0,17124.539,466.699,101140.392,79.019,3.68,55944,223776,55944,223776,55.245679012345676,87.08456790123458,0.0,0.4500000000000001,5.0000000000000016e-05,-0.1048466091863811,-0.1137893632799387,0.00034770135884173216,0.48186323,0.019100117951631548,3.093563426017761,0.0
