episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
1.9407999515533447,-2.0,-0.18550800055265426,809.66,0,4,546000,546000,False,660,525,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-08,1677250328,3.1647071838378906,1474.31614112854,142608,gabriel-ubuntu,192.168.0.106,1474.31614112854,0,525,525b1_00000,"[-2.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.7211999893188477, 0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0]","[481, 1000, 655, 1000, 1000, 1000, 1000, 640, 1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000]",13.373,2392.84,2.327,546000,546000,218016,218016,545920,974,84.54999999999998,84.825,0.0,0.0034970837,0.0005,0.24644243717193604,0.17930540442466736,0.2695799469947815,-0.010942092165350914
1.9407999515533447,-2.0,-0.14550800055265425,818.3,3,4,547040,547040,False,663,526,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-11,1677250331,3.0687084197998047,1477.3848495483398,142608,gabriel-ubuntu,192.168.0.106,1477.3848495483398,0,526,525b1_00000,"[0.0, 0.0, 0.0, 0.0, 0.7211999893188477, 0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0]","[1000, 1000, 1000, 1000, 640, 1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000]",13.457,2378.018,3.383,547040,547040,218432,218432,547040,976,82.1,85.24,0.0,0.0021684149,0.0005,0.2599446773529053,0.2468101680278778,0.2731633186340332,-0.007184850051999092
1.9407999515533447,-2.0,-0.14537600055336952,818.24,1,4,548080,548080,False,664,527,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-14,1677250334,3.471177339553833,1480.8560268878937,142608,gabriel-ubuntu,192.168.0.106,1480.8560268878937,0,527,525b1_00000,"[0.0, 0.0, 0.0, 0.7211999893188477, 0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426]","[1000, 1000, 1000, 640, 1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994]",16.037,1995.417,3.639,548080,548080,218848,218848,547600,977,78.125,85.25,0.0,0.0017959387,0.0005,0.25609931349754333,0.24704048037528992,0.2685910165309906,0.00592306861653924
1.9407999515533447,-2.0,-0.14537600055336952,818.24,0,4,549120,549120,False,664,528,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-17,1677250337,2.7388668060302734,1483.594893693924,142608,gabriel-ubuntu,192.168.0.106,1483.594893693924,0,528,525b1_00000,"[0.0, 0.0, 0.0, 0.7211999893188477, 0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426]","[1000, 1000, 1000, 640, 1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994]",11.103,2882.002,2.072,549120,549120,219264,219264,548720,979,80.675,85.74999999999999,0.0,0.0011477201,0.0005,0.25854289531707764,0.25152742862701416,0.26594191789627075,0.003787485882639885
1.9407999515533447,-2.0,-0.14537600055336952,818.24,2,4,550160,550160,False,666,529,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-20,1677250340,2.77763032913208,1486.372524023056,142608,gabriel-ubuntu,192.168.0.106,1486.372524023056,0,529,525b1_00000,"[0.0, 0.7211999893188477, 0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0]","[1000, 640, 1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000]",11.807,2710.358,2.052,550160,550160,219680,219680,549840,981,77.575,85.64999999999999,0.0,0.008993027,0.0005,0.26345473527908325,0.2577388882637024,0.2677374482154846,0.07337500900030136
1.9407999515533447,-2.0,-0.13681599989533424,813.96,2,4,551200,551200,False,668,530,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-23,1677250343,2.9843456745147705,1489.3568696975708,142608,gabriel-ubuntu,192.168.0.106,1489.3568696975708,0,530,525b1_00000,"[0.0, -2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755]","[1000, 690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212]",12.228,2616.963,3.274,551200,551200,220096,220096,550960,983,77.3,85.38,0.0,0.0023622904,0.0005,0.21962863206863403,0.20718440413475037,0.23757709562778473,-0.0078553082421422
1.9407999515533447,-2.0,-0.13681599989533424,813.96,1,4,552240,552240,False,669,531,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-26,1677250346,2.7102153301239014,1492.0670850276947,142608,gabriel-ubuntu,192.168.0.106,1492.0670850276947,0,531,525b1_00000,"[-2.0, 1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755, 0.0]","[690, 30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212, 1000]",12.885,2483.43,2.172,552240,552240,220512,220512,552080,985,75.225,85.175,0.0,0.0097765215,0.0005,0.18414224684238434,0.11962573230266571,0.2089579701423645,-0.03111081011593342
1.9407999515533447,-2.0,-0.11681599989533424,817.06,1,4,553280,553280,False,670,532,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-28,1677250348,2.468851327896118,1494.5359363555908,142608,gabriel-ubuntu,192.168.0.106,1494.5359363555908,0,532,525b1_00000,"[1.9407999515533447, -2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755, 0.0, 0.0]","[30, 990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212, 1000, 1000]",10.685,2994.802,1.97,553280,553280,220928,220928,553200,987,72.13333333333333,85.26666666666667,0.0,0.0077769747,0.0005,0.21379809081554413,0.20179849863052368,0.24154408276081085,-0.02375040575861931
1.88919997215271,-2.0,-0.13622399941086769,826.76,1,4,554320,554320,False,671,533,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-31,1677250351,2.5225794315338135,1497.0585157871246,142608,gabriel-ubuntu,192.168.0.106,1497.0585157871246,0,533,525b1_00000,"[-2.0, 0.0, -2.0, 1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755, 0.0, 0.0, 0.0]","[990, 1000, 459, 195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212, 1000, 1000, 1000]",10.3,3106.748,1.96,554320,554320,221344,221344,554320,989,73.85000000000001,85.25,0.0,0.0074075297,0.0005,0.22224625945091248,0.20420388877391815,0.23368467390537262,0.024215247482061386
1.88919997215271,-2.0,-0.09622399941086769,832.27,3,4,555360,555360,False,674,534,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-33,1677250353,2.6590821743011475,1499.7175979614258,142608,gabriel-ubuntu,192.168.0.106,1499.7175979614258,0,534,525b1_00000,"[1.611199975013733, 0.0, 0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[195, 1000, 1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212, 1000, 1000, 1000, 1000, 1000, 1000]",14.768,2166.857,2.235,555360,555360,221760,221760,554880,990,75.425,85.35,0.0,0.004290346,0.0005,0.2313937097787857,0.21151836216449738,0.24362239241600037,0.01433633640408516
1.88919997215271,-2.0,-0.15233599916100501,830.17,2,4,556400,556400,False,676,535,450eefbaaaf54e1f8d1a01a05b48cbbe,2023-02-24_11-52-37,1677250357,3.2427711486816406,1502.9603691101074,142608,gabriel-ubuntu,192.168.0.106,1502.9603691101074,0,535,525b1_00000,"[0.0, 0.0, 0.33079999685287476, 0.0, 0.0, 0.0, 1.4223999977111816, 0.09600000083446503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.7619999647140503, 0.0, 0.0, 0.0, 0.20880000293254852, 0.0, -2.0, 0.0, 0.0, 0.0, 0.6255999803543091, 0.0, -2.0, 0.0, -2.0, 0.0, 1.3600000143051147, 0.0, -2.0, 0.8920000195503235, -2.0, 0.6976000070571899, 0.0, 1.014799952507019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, -2.0, 1.0052000284194946, 0.4075999855995178, 1.88919997215271, 0.0, 0.0, 0.0, 0.0, 0.7896000146865845, 0.0, 0.0, -2.0, 0.0, 0.0, 0.0, -2.0, 0.0, 0.0, -2.0, 0.0, 0.0, 1.2172000408172607, -2.0, -2.0, 0.0, 0.274399995803833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, 0.0, 1.182800054550171, 0.0, 0.0, 0.0, 0.0, 0.013199999928474426, 0.0, 0.0, 0.0, 1.5772000551223755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0]","[1000, 1000, 835, 1000, 1000, 1000, 289, 952, 1000, 1000, 1000, 1000, 1000, 1000, 627, 1000, 119, 1000, 1000, 1000, 896, 1000, 639, 1000, 1000, 1000, 687, 1000, 287, 1000, 136, 1000, 320, 1000, 422, 554, 297, 651, 1000, 493, 1000, 1000, 1000, 1000, 1000, 1000, 784, 1000, 305, 498, 796, 56, 1000, 1000, 1000, 1000, 605, 1000, 1000, 353, 1000, 1000, 1000, 369, 1000, 1000, 655, 1000, 1000, 392, 487, 806, 1000, 863, 1000, 1000, 1000, 1000, 1000, 1000, 244, 1000, 409, 1000, 1000, 1000, 1000, 994, 1000, 1000, 1000, 212, 1000, 1000, 1000, 1000, 1000, 1000, 312, 673]",14.135,2263.922,2.732,556400,556400,222176,222176,556000,992,79.875,85.375,0.0,0.0021372666,0.0005,0.2142116278409958,0.2044544517993927,0.2210327833890915,0.007124710828065872
